timestep,neighbor,flow_mw,direction,cost_eur
t0048,NO1,-1138.05,export,-69842.39
t0048,NO3,1000.0,import,24220.0
t0048,NO4,600.0,import,4290.0
t0048,FI,-1500.0,export,-88620.0
t0048,DK1,-740.0,export,-71232.4
t0048,DK2,-1700.0,export,-167790.0
t0048,PL,-600.0,export,-84804.0
t0048,LT,-700.0,export,-75467.0
t0048,DE,-615.0,export,-69648.75
t0049,NO1,-1274.86,export,-78238.07
t0049,NO3,1000.0,import,24220.0
t0049,NO4,600.0,import,4290.0
t0049,FI,-1500.0,export,-88620.0
t0049,DK1,-740.0,export,-71232.4
t0049,DK2,-1700.0,export,-167790.0
t0049,PL,-600.0,export,-84804.0
t0049,LT,-700.0,export,-75467.0
t0049,DE,-615.0,export,-69648.75
t0050,NO1,-1489.71,export,-91423.42
t0050,NO3,1000.0,import,24220.0
t0050,NO4,600.0,import,4290.0
t0050,FI,-1500.0,export,-88620.0
t0050,DK1,-740.0,export,-71232.4
t0050,DK2,-1700.0,export,-167790.0
t0050,PL,-600.0,export,-84804.0
t0050,LT,-700.0,export,-75467.0
t0050,DE,-615.0,export,-69648.75
t0051,NO1,-1592.6,export,-97738.06
t0051,NO3,1000.0,import,24220.0
t0051,NO4,600.0,import,4290.0
t0051,FI,-1500.0,export,-88620.0
t0051,DK1,-740.0,export,-71232.4
t0051,DK2,-1700.0,export,-167790.0
t0051,PL,-600.0,export,-84804.0
t0051,LT,-700.0,export,-75467.0
t0051,DE,-615.0,export,-69648.75
t0052,NO1,-1670.58,export,-102523.65
t0052,NO3,1000.0,import,24220.0
t0052,NO4,600.0,import,4290.0
t0052,FI,-1435.82,export,-84828.2
t0052,DK1,-740.0,export,-71232.4
t0052,DK2,-1700.0,export,-167790.0
t0052,PL,-600.0,export,-84804.0
t0052,LT,-700.0,export,-75467.0
t0052,DE,-615.0,export,-69648.75
t0053,NO1,-1494.64,export,-91725.82
t0053,NO3,1000.0,import,24220.0
t0053,NO4,600.0,import,4290.0
t0053,FI,-1500.0,export,-88620.0
t0053,DK1,-740.0,export,-71232.4
t0053,DK2,-1700.0,export,-167790.0
t0053,PL,-600.0,export,-84804.0
t0053,LT,-700.0,export,-75467.0
t0053,DE,-615.0,export,-69648.75
t0054,NO1,-375.18,export,-23024.75
t0054,NO3,840.4,import,20354.46
t0054,NO4,600.0,import,4290.0
t0054,FI,-1500.0,export,-88620.0
t0054,DK1,-740.0,export,-71232.4
t0054,DK2,-1700.0,export,-167790.0
t0054,PL,-600.0,export,-84804.0
t0054,LT,-700.0,export,-75467.0
t0054,DE,-615.0,export,-69648.75
t0055,NO1,700.86,import,43011.5
t0055,NO3,494.69,import,11981.45
t0055,NO4,600.0,import,4290.0
t0055,FI,-1500.0,export,-88620.0
t0055,DK1,-740.0,export,-71232.4
t0055,DK2,-1700.0,export,-167790.0
t0055,PL,-600.0,export,-84804.0
t0055,LT,-700.0,export,-75467.0
t0055,DE,-615.0,export,-69648.75
t0056,NO1,918.66,import,56378.46
t0056,NO3,11.3,import,273.72
t0056,NO4,600.0,import,4290.0
t0056,FI,-1500.0,export,-88620.0
t0056,DK1,-740.0,export,-71232.4
t0056,DK2,-1700.0,export,-167790.0
t0056,PL,-600.0,export,-84804.0
t0056,LT,-700.0,export,-75467.0
t0056,DE,-615.0,export,-69648.75
t0057,NO1,1008.24,import,61875.42
t0057,NO3,-296.1,export,-7171.63
t0057,NO4,600.0,import,4290.0
t0057,FI,-1500.0,export,-88620.0
t0057,DK1,-740.0,export,-71232.4
t0057,DK2,-1700.0,export,-167790.0
t0057,PL,-600.0,export,-84804.0
t0057,LT,-700.0,export,-75467.0
t0057,DE,-615.0,export,-69648.75
t0058,NO1,1141.15,import,70032.38
t0058,NO3,-405.59,export,-9823.32
t0058,NO4,600.0,import,4290.0
t0058,FI,-1500.0,export,-88620.0
t0058,DK1,-740.0,export,-71232.4
t0058,DK2,-1700.0,export,-167790.0
t0058,PL,-600.0,export,-84804.0
t0058,LT,-700.0,export,-75467.0
t0058,DE,-615.0,export,-69648.75
t0059,NO1,1111.95,import,68240.29
t0059,NO3,-289.12,export,-7002.51
t0059,NO4,600.0,import,4290.0
t0059,FI,-1500.0,export,-88620.0
t0059,DK1,-740.0,export,-71232.4
t0059,DK2,-1700.0,export,-167790.0
t0059,PL,-600.0,export,-84804.0
t0059,LT,-700.0,export,-75467.0
t0059,DE,-615.0,export,-69648.75
t0060,NO1,940.27,import,57704.49
t0060,NO3,-377.69,export,-9147.66
t0060,NO4,600.0,import,4290.0
t0060,FI,-1500.0,export,-88620.0
t0060,DK1,-740.0,export,-71232.4
t0060,DK2,-1700.0,export,-167790.0
t0060,PL,-600.0,export,-84804.0
t0060,LT,-700.0,export,-75467.0
t0060,DE,-615.0,export,-69648.75
t0061,NO1,1166.48,import,71586.64
t0061,NO3,-13.57,export,-328.61
t0061,NO4,600.0,import,4290.0
t0061,FI,-1500.0,export,-88620.0
t0061,DK1,-740.0,export,-71232.4
t0061,DK2,-1700.0,export,-167790.0
t0061,PL,-600.0,export,-84804.0
t0061,LT,-700.0,export,-75467.0
t0061,DE,-615.0,export,-69648.75
t0062,NO1,1187.57,import,72881.28
t0062,NO3,-486.3,export,-11778.09
t0062,NO4,600.0,import,4290.0
t0062,FI,-1500.0,export,-88620.0
t0062,DK1,-740.0,export,-71232.4
t0062,DK2,-1700.0,export,-167790.0
t0062,PL,-600.0,export,-84804.0
t0062,LT,-700.0,export,-75467.0
t0062,DE,-615.0,export,-69648.75
t0063,NO1,1466.31,import,89987.63
t0063,NO3,-787.98,export,-19084.84
t0063,NO4,600.0,import,4290.0
t0063,FI,-1500.0,export,-88620.0
t0063,DK1,-740.0,export,-71232.4
t0063,DK2,-1700.0,export,-167790.0
t0063,PL,-600.0,export,-84804.0
t0063,LT,-700.0,export,-75467.0
t0063,DE,-615.0,export,-69648.75
t0064,NO1,1653.68,import,101486.46
t0064,NO3,-445.72,export,-10795.4
t0064,NO4,600.0,import,4290.0
t0064,FI,-1500.0,export,-88620.0
t0064,DK1,-740.0,export,-71232.4
t0064,DK2,-1700.0,export,-167790.0
t0064,PL,-600.0,export,-84804.0
t0064,LT,-700.0,export,-75467.0
t0064,DE,-615.0,export,-69648.75
t0065,NO1,1622.48,import,99571.65
t0065,NO3,-455.09,export,-11022.17
t0065,NO4,600.0,import,4290.0
t0065,FI,-1500.0,export,-88620.0
t0065,DK1,-740.0,export,-71232.4
t0065,DK2,-1700.0,export,-167790.0
t0065,PL,-600.0,export,-84804.0
t0065,LT,-700.0,export,-75467.0
t0065,DE,-615.0,export,-69648.75
t0066,NO1,1297.38,import,79620.47
t0066,NO3,-172.64,export,-4181.38
t0066,NO4,600.0,import,4290.0
t0066,FI,-1500.0,export,-88620.0
t0066,DK1,-740.0,export,-71232.4
t0066,DK2,-1700.0,export,-167790.0
t0066,PL,-600.0,export,-84804.0
t0066,LT,-700.0,export,-75467.0
t0066,DE,-615.0,export,-69648.75
t0067,NO1,1176.16,import,72180.84
t0067,NO3,-238.61,export,-5779.25
t0067,NO4,600.0,import,4290.0
t0067,FI,-1500.0,export,-88620.0
t0067,DK1,-740.0,export,-71232.4
t0067,DK2,-1700.0,export,-167790.0
t0067,PL,-600.0,export,-84804.0
t0067,LT,-700.0,export,-75467.0
t0067,DE,-615.0,export,-69648.75
t0068,NO1,981.63,import,60242.45
t0068,NO3,-679.1,export,-16447.88
t0068,NO4,600.0,import,4290.0
t0068,FI,-1500.0,export,-88620.0
t0068,DK1,-740.0,export,-71232.4
t0068,DK2,-1700.0,export,-167790.0
t0068,PL,-600.0,export,-84804.0
t0068,LT,-700.0,export,-75467.0
t0068,DE,-615.0,export,-69648.75
t0069,NO1,465.68,import,28578.55
t0069,NO3,-220.25,export,-5334.57
t0069,NO4,600.0,import,4290.0
t0069,FI,-1500.0,export,-88620.0
t0069,DK1,-740.0,export,-71232.4
t0069,DK2,-1700.0,export,-167790.0
t0069,PL,-600.0,export,-84804.0
t0069,LT,-700.0,export,-75467.0
t0069,DE,-615.0,export,-69648.75
t0070,NO1,52.57,import,3226.39
t0070,NO3,429.78,import,10409.3
t0070,NO4,600.0,import,4290.0
t0070,FI,-1500.0,export,-88620.0
t0070,DK1,-740.0,export,-71232.4
t0070,DK2,-1700.0,export,-167790.0
t0070,PL,-600.0,export,-84804.0
t0070,LT,-700.0,export,-75467.0
t0070,DE,-615.0,export,-69648.75
t0071,NO1,-5.65,export,-347.05
t0071,NO3,563.89,import,13657.41
t0071,NO4,600.0,import,4290.0
t0071,FI,-1500.0,export,-88620.0
t0071,DK1,-740.0,export,-71232.4
t0071,DK2,-1700.0,export,-167790.0
t0071,PL,-600.0,export,-84804.0
t0071,LT,-700.0,export,-75467.0
t0071,DE,-615.0,export,-69648.75
t0072,NO1,-240.86,export,-14781.31
t0072,NO3,36.44,import,882.61
t0072,NO4,600.0,import,4290.0
t0072,FI,-1500.0,export,-88620.0
t0072,DK1,-740.0,export,-71232.4
t0072,DK2,-1700.0,export,-167790.0
t0072,PL,-600.0,export,-84804.0
t0072,LT,-700.0,export,-75467.0
t0072,DE,-615.0,export,-69648.75
t0073,NO1,-249.38,export,-15304.68
t0073,NO3,95.51,import,2313.16
t0073,NO4,600.0,import,4290.0
t0073,FI,-1500.0,export,-88620.0
t0073,DK1,-740.0,export,-71232.4
t0073,DK2,-1700.0,export,-167790.0
t0073,PL,-600.0,export,-84804.0
t0073,LT,-700.0,export,-75467.0
t0073,DE,-615.0,export,-69648.75
t0074,NO1,0.09,import,5.39
t0074,NO3,259.45,import,6283.83
t0074,NO4,600.0,import,4290.0
t0074,FI,-1500.0,export,-88620.0
t0074,DK1,-740.0,export,-71232.4
t0074,DK2,-1700.0,export,-167790.0
t0074,PL,-600.0,export,-84804.0
t0074,LT,-700.0,export,-75467.0
t0074,DE,-615.0,export,-69648.75
t0075,NO1,14.1,import,865.61
t0075,NO3,191.54,import,4639.0
t0075,NO4,600.0,import,4290.0
t0075,FI,-1500.0,export,-88620.0
t0075,DK1,-740.0,export,-71232.4
t0075,DK2,-1700.0,export,-167790.0
t0075,PL,-600.0,export,-84804.0
t0075,LT,-700.0,export,-75467.0
t0075,DE,-615.0,export,-69648.75
t0076,NO1,165.29,import,10143.62
t0076,NO3,32.02,import,775.49
t0076,NO4,600.0,import,4290.0
t0076,FI,-1500.0,export,-88620.0
t0076,DK1,-740.0,export,-71232.4
t0076,DK2,-1700.0,export,-167790.0
t0076,PL,-600.0,export,-84804.0
t0076,LT,-700.0,export,-75467.0
